timestamp,sensor_type,value,unit
2025-09-23 11:20:00,humidity,85.29,%
2025-09-23 11:20:00,co2,829.26,ppm
2025-09-23 11:20:00,ppfd,355.78,μmol/m²/s
2025-09-23 11:20:00,solution_temp,18.59,C
2025-09-23 11:20:00,ec,1.86,mS/cm
2025-09-23 11:20:00,ph,6.41,
2025-09-23 11:30:00,air_temp,20.03,C
2025-09-23 11:30:00,humidity,68.07,%
2025-09-23 11:30:00,co2,874.35,ppm
2025-09-23 11:30:00,ppfd,353.53,μmol/m²/s
2025-09-23 11:30:00,solution_temp,23.52,C
2025-09-23 11:30:00,ec,1.5,mS/cm
2025-09-23 11:30:00,ph,6.19,
2025-09-23 11:40:00,air_temp,20.48,C
2025-09-23 11:40:00,humidity,56.35,%
2025-09-23 11:40:00,co2,1252.93,ppm
2025-09-23 11:40:00,ppfd,405.14,μmol/m²/s
2025-09-23 11:40:00,solution_temp,17.61,C
2025-09-23 11:40:00,ec,1.18,mS/cm
2025-09-23 11:40:00,ph,6.54,
2025-09-23 11:50:00,air_temp,22.75,C
2025-09-23 11:50:00,humidity,58.35,%
2025-09-23 11:50:00,co2,914.15,ppm
2025-09-23 11:50:00,ppfd,268.24,μmol/m²/s
2025-09-23 11:50:00,solution_temp,16.58,C
2025-09-23 11:50:00,ec,1.65,mS/cm
2025-09-23 11:50:00,ph,6.5,
2025-09-23 12:00:00,air_temp,19.51,C
2025-09-23 12:00:00,humidity,59.58,%
2025-09-23 12:00:00,co2,829.68,ppm
2025-09-23 12:00:00,ppfd,390.27,μmol/m²/s
2025-09-23 12:00:00,solution_temp,17.03,C
2025-09-23 12:00:00,ec,1.93,mS/cm
2025-09-23 12:00:00,ph,5.99,
2025-09-23 12:10:00,air_temp,22.05,C
2025-09-23 12:10:00,humidity,55.72,%
2025-09-23 12:10:00,co2,1131.82,ppm
2025-09-23 12:10:00,ppfd,305.49,μmol/m²/s
2025-09-23 12:10:00,solution_temp,22.7,C
2025-09-23 12:10:00,ec,1.88,mS/cm
2025-09-23 12:10:00,ph,6.37,
2025-09-23 12:20:00,air_temp,23.81,C
2025-09-23 12:20:00,humidity,56.13,%
2025-09-23 12:20:00,co2,1232.69,ppm
2025-09-23 12:20:00,ppfd,300.97,μmol/m²/s
2025-09-23 12:20:00,solution_temp,22.27,C
2025-09-23 12:20:00,ec,1.57,mS/cm
2025-09-23 12:20:00,ph,6.52,
2025-09-23 12:30:00,air_temp,18.68,C
2025-09-23 12:30:00,humidity,73.67,%
2025-09-23 12:30:00,co2,1080.7,ppm
2025-09-23 12:30:00,ppfd,354.34,μmol/m²/s
2025-09-23 12:30:00,solution_temp,22.32,C
2025-09-23 12:30:00,ec,1.24,mS/cm
2025-09-23 12:30:00,ph,5.33,
2025-09-23 12:40:00,air_temp,22.73,C
2025-09-23 12:40:00,humidity,54.16,%
2025-09-23 12:40:00,co2,843.49,ppm
2025-09-23 12:40:00,ppfd,330.42,μmol/m²/s
2025-09-23 12:40:00,solution_temp,19.42,C
2025-09-23 12:40:00,ec,1.7,mS/cm
2025-09-23 12:40:00,ph,5.98,
2025-09-23 12:50:00,air_temp,20.01,C
2025-09-23 12:50:00,humidity,70.85,%
2025-09-23 12:50:00,co2,1125.38,ppm
2025-09-23 12:50:00,ppfd,213.28,μmol/m²/s
2025-09-23 12:50:00,solution_temp,19.76,C
2025-09-23 12:50:00,ec,1.41,mS/cm
2025-09-23 12:50:00,ph,5.28,
2025-09-23 13:00:00,air_temp,17.99,C
2025-09-23 13:00:00,humidity,80.86,%
2025-09-23 13:00:00,co2,997.32,ppm
2025-09-23 13:00:00,ppfd,297.81,μmol/m²/s
2025-09-23 13:00:00,solution_temp,22.82,C
2025-09-23 13:00:00,ec,1.78,mS/cm
2025-09-23 13:00:00,ph,6.43,
2025-09-23 13:10:00,air_temp,19.54,C
2025-09-23 13:10:00,humidity,64.89,%
2025-09-23 13:10:00,co2,987.74,ppm
2025-09-23 13:10:00,ppfd,303.01,μmol/m²/s
2025-09-23 13:10:00,solution_temp,23.26,C
2025-09-23 13:10:00,ec,1.57,mS/cm
2025-09-23 13:10:00,ph,5.77,
2025-09-23 13:20:00,air_temp,17.45,C
2025-09-23 13:20:00,humidity,70.32,%
2025-09-23 13:20:00,co2,953.1,ppm
2025-09-23 13:20:00,ppfd,416.98,μmol/m²/s
2025-09-23 13:20:00,solution_temp,22.26,C
2025-09-23 13:20:00,ec,1.42,mS/cm
2025-09-23 13:20:00,ph,5.3,
2025-09-23 13:30:00,air_temp,21.81,C
2025-09-23 13:30:00,humidity,83.19,%
2025-09-23 13:30:00,co2,1239.47,ppm
2025-09-23 13:30:00,ppfd,413.79,μmol/m²/s
2025-09-23 13:30:00,solution_temp,16.71,C
2025-09-23 13:30:00,ec,1.58,mS/cm
2025-09-23 13:30:00,ph,5.56,
2025-09-23 13:40:00,air_temp,21.45,C
2025-09-23 13:40:00,humidity,70.73,%
2025-09-23 13:40:00,co2,782.35,ppm
2025-09-23 13:40:00,ppfd,427.88,μmol/m²/s
2025-09-23 13:40:00,solution_temp,18.36,C
2025-09-23 13:40:00,ec,1.17,mS/cm
2025-09-23 13:40:00,ph,6.7,
2025-09-23 13:50:00,air_temp,19.22,C
2025-09-23 13:50:00,humidity,82.05,%
2025-09-23 13:50:00,co2,1154.75,ppm
2025-09-23 13:50:00,ppfd,314.65,μmol/m²/s
2025-09-23 13:50:00,solution_temp,20.75,C
2025-09-23 13:50:00,ec,1.53,mS/cm
2025-09-23 13:50:00,ph,5.5,
2025-09-23 14:00:00,air_temp,22.73,C
2025-09-23 14:00:00,humidity,72.84,%
2025-09-23 14:00:00,co2,1141.08,ppm
2025-09-23 14:00:00,ppfd,321.54,μmol/m²/s
2025-09-23 14:00:00,solution_temp,19.81,C
2025-09-23 14:00:00,ec,1.62,mS/cm
2025-09-23 14:00:00,ph,6.09,
2025-09-23 14:10:00,air_temp,18.78,C
2025-09-23 14:10:00,humidity,87.71,%
2025-09-23 14:10:00,co2,1198.29,ppm
2025-09-23 14:10:00,ppfd,343.44,μmol/m²/s
2025-09-23 14:10:00,solution_temp,21.58,C
2025-09-23 14:10:00,ec,1.51,mS/cm
2025-09-23 14:10:00,ph,6.82,
2025-09-23 14:20:00,air_temp,18.58,C
2025-09-23 14:20:00,humidity,83.73,%
2025-09-23 14:20:00,co2,784.0,ppm
2025-09-23 14:20:00,ppfd,326.67,μmol/m²/s
2025-09-23 14:20:00,solution_temp,19.72,C
2025-09-23 14:20:00,ec,1.08,mS/cm
2025-09-23 14:20:00,ph,6.67,
2025-09-23 14:30:00,air_temp,22.26,C
2025-09-23 14:30:00,humidity,58.87,%
2025-09-23 14:30:00,co2,1105.21,ppm
2025-09-23 14:30:00,ppfd,243.6,μmol/m²/s
2025-09-23 14:30:00,solution_temp,23.19,C
2025-09-23 14:30:00,ec,1.65,mS/cm
2025-09-23 14:30:00,ph,6.18,
2025-09-23 14:40:00,air_temp,16.53,C
2025-09-23 14:40:00,humidity,80.21,%
2025-09-23 14:40:00,co2,885.84,ppm
2025-09-23 14:40:00,ppfd,363.28,μmol/m²/s
2025-09-23 14:40:00,solution_temp,17.52,C
2025-09-23 14:40:00,ec,1.63,mS/cm
2025-09-23 14:40:00,ph,5.83,
2025-09-23 14:50:00,air_temp,18.85,C
2025-09-23 14:50:00,humidity,81.16,%
2025-09-23 14:50:00,co2,914.7,ppm
2025-09-23 14:50:00,ppfd,414.61,μmol/m²/s
2025-09-23 14:50:00,solution_temp,18.41,C
2025-09-23 14:50:00,ec,1.53,mS/cm
2025-09-23 14:50:00,ph,5.77,
2025-09-23 15:00:00,air_temp,21.08,C
2025-09-23 15:00:00,humidity,83.96,%
2025-09-23 15:00:00,co2,786.33,ppm
2025-09-23 15:00:00,ppfd,380.05,μmol/m²/s
2025-09-23 15:00:00,solution_temp,21.64,C
2025-09-23 15:00:00,ec,1.41,mS/cm
2025-09-23 15:00:00,ph,6.47,
2025-09-23 15:10:00,air_temp,21.65,C
2025-09-23 15:10:00,humidity,65.81,%
2025-09-23 15:10:00,co2,828.05,ppm
2025-09-23 15:10:00,ppfd,261.7,μmol/m²/s
2025-09-23 15:10:00,solution_temp,21.5,C
2025-09-23 15:10:00,ec,1.18,mS/cm
2025-09-23 15:10:00,ph,5.76,
2025-09-23 15:20:00,air_temp,16.36,C
2025-09-23 15:20:00,humidity,55.52,%
2025-09-23 15:20:00,co2,768.54,ppm
2025-09-23 15:20:00,ppfd,252.68,μmol/m²/s
2025-09-23 15:20:00,solution_temp,21.05,C
2025-09-23 15:20:00,ec,1.2,mS/cm
2025-09-23 15:20:00,ph,5.86,
2025-09-23 15:30:00,air_temp,21.92,C
2025-09-23 15:30:00,humidity,61.53,%
2025-09-23 15:30:00,co2,997.76,ppm
2025-09-23 15:30:00,ppfd,189.09,μmol/m²/s
2025-09-23 15:30:00,solution_temp,22.97,C
2025-09-23 15:30:00,ec,1.34,mS/cm
2025-09-23 15:30:00,ph,5.61,
2025-09-23 15:40:00,air_temp,20.19,C
2025-09-23 15:40:00,humidity,66.02,%
2025-09-23 15:40:00,co2,1202.75,ppm
2025-09-23 15:40:00,ppfd,236.44,μmol/m²/s
2025-09-23 15:40:00,solution_temp,16.7,C
2025-09-23 15:40:00,ec,1.35,mS/cm
2025-09-23 15:40:00,ph,5.92,
2025-09-23 15:50:00,air_temp,17.44,C
2025-09-23 15:50:00,humidity,75.7,%
2025-09-23 15:50:00,co2,1265.4,ppm
2025-09-23 15:50:00,ppfd,363.66,μmol/m²/s
2025-09-23 15:50:00,solution_temp,23.55,C
2025-09-23 15:50:00,ec,1.91,mS/cm
2025-09-23 15:50:00,ph,6.2,
2025-09-23 16:00:00,air_temp,21.9,C
2025-09-23 16:00:00,humidity,62.34,%
2025-09-23 16:00:00,co2,1293.46,ppm
2025-09-23 16:00:00,ppfd,400.97,μmol/m²/s
2025-09-23 16:00:00,solution_temp,18.52,C
2025-09-23 16:00:00,ec,1.58,mS/cm
2025-09-23 16:00:00,ph,5.36,
2025-09-23 16:10:00,air_temp,19.8,C
2025-09-23 16:10:00,humidity,58.59,%
2025-09-23 16:10:00,co2,1233.5,ppm
2025-09-23 16:10:00,ppfd,380.26,μmol/m²/s
2025-09-23 16:10:00,solution_temp,22.65,C
2025-09-23 16:10:00,ec,1.79,mS/cm
2025-09-23 16:10:00,ph,6.71,
2025-09-23 16:20:00,air_temp,22.49,C
2025-09-23 16:20:00,humidity,83.28,%
2025-09-23 16:20:00,co2,1124.34,ppm
2025-09-23 16:20:00,ppfd,264.88,μmol/m²/s
2025-09-23 16:20:00,solution_temp,21.56,C
2025-09-23 16:20:00,ec,1.62,mS/cm
2025-09-23 16:20:00,ph,5.49,
2025-09-23 16:30:00,air_temp,19.75,C
2025-09-23 16:30:00,humidity,78.69,%
2025-09-23 16:30:00,co2,964.21,ppm
2025-09-23 16:30:00,ppfd,191.14,μmol/m²/s
2025-09-23 16:30:00,solution_temp,20.91,C
2025-09-23 16:30:00,ec,1.56,mS/cm
2025-09-23 16:30:00,ph,6.77,
2025-09-23 16:40:00,air_temp,20.17,C
2025-09-23 16:40:00,humidity,81.72,%
2025-09-23 16:40:00,co2,751.99,ppm
2025-09-23 16:40:00,ppfd,372.98,μmol/m²/s
2025-09-23 16:40:00,solution_temp,17.85,C
2025-09-23 16:40:00,ec,1.43,mS/cm
2025-09-23 16:40:00,ph,5.36,
2025-09-23 16:50:00,air_temp,18.84,C
2025-09-23 16:50:00,humidity,59.96,%
2025-09-23 16:50:00,co2,792.2,ppm
2025-09-23 16:50:00,ppfd,238.44,μmol/m²/s
2025-09-23 16:50:00,solution_temp,18.82,C
2025-09-23 16:50:00,ec,1.52,mS/cm
2025-09-23 16:50:00,ph,6.05,
2025-09-23 17:00:00,air_temp,18.54,C
2025-09-23 17:00:00,humidity,54.39,%
2025-09-23 17:00:00,co2,1160.37,ppm
2025-09-23 17:00:00,ppfd,339.89,μmol/m²/s
2025-09-23 17:00:00,solution_temp,20.97,C
2025-09-23 17:00:00,ec,1.13,mS/cm
2025-09-23 17:00:00,ph,5.68,
2025-09-23 17:10:00,air_temp,19.95,C
2025-09-23 17:10:00,humidity,57.73,%
2025-09-23 17:10:00,co2,1147.67,ppm
2025-09-23 17:10:00,ppfd,243.67,μmol/m²/s
2025-09-23 17:10:00,solution_temp,17.64,C
2025-09-23 17:10:00,ec,1.56,mS/cm
2025-09-23 17:10:00,ph,5.33,
2025-09-23 17:20:00,air_temp,16.43,C
2025-09-23 17:20:00,humidity,54.21,%
2025-09-23 17:20:00,co2,922.84,ppm
2025-09-23 17:20:00,ppfd,258.56,μmol/m²/s
2025-09-23 17:20:00,solution_temp,19.89,C
2025-09-23 17:20:00,ec,1.7,mS/cm
2025-09-23 17:20:00,ph,5.26,
2025-09-23 17:30:00,air_temp,21.22,C
2025-09-23 17:30:00,humidity,78.76,%
2025-09-23 17:30:00,co2,1300.43,ppm
2025-09-23 17:30:00,ppfd,180.84,μmol/m²/s
2025-09-23 17:30:00,solution_temp,22.12,C
2025-09-23 17:30:00,ec,1.69,mS/cm
2025-09-23 17:30:00,ph,5.51,
2025-09-23 17:40:00,air_temp,17.98,C
2025-09-23 17:40:00,humidity,60.75,%
2025-09-23 17:40:00,co2,952.06,ppm
2025-09-23 17:40:00,ppfd,308.03,μmol/m²/s
2025-09-23 17:40:00,solution_temp,21.15,C
2025-09-23 17:40:00,ec,1.5,mS/cm
2025-09-23 17:40:00,ph,6.49,
2025-09-23 17:50:00,air_temp,23.04,C
2025-09-23 17:50:00,humidity,69.16,%
2025-09-23 17:50:00,co2,1259.5,ppm
2025-09-23 17:50:00,ppfd,244.43,μmol/m²/s
2025-09-23 17:50:00,solution_temp,17.67,C
2025-09-23 17:50:00,ec,1.47,mS/cm
2025-09-23 17:50:00,ph,6.51,
2025-09-23 18:00:00,air_temp,17.76,C
2025-09-23 18:00:00,humidity,66.55,%
2025-09-23 18:00:00,co2,1242.44,ppm
2025-09-23 18:00:00,ppfd,277.47,μmol/m²/s
2025-09-23 18:00:00,solution_temp,16.28,C
2025-09-23 18:00:00,ec,1.76,mS/cm
2025-09-23 18:00:00,ph,6.35,
2025-09-23 18:10:00,air_temp,23.37,C
2025-09-23 18:10:00,humidity,77.11,%
2025-09-23 18:10:00,co2,1095.95,ppm
2025-09-23 18:10:00,ppfd,382.35,μmol/m²/s
2025-09-23 18:10:00,solution_temp,18.55,C
2025-09-23 18:10:00,ec,1.32,mS/cm
2025-09-23 18:10:00,ph,6.43,
2025-09-23 18:20:00,air_temp,17.71,C
2025-09-23 18:20:00,humidity,86.36,%
2025-09-23 18:20:00,co2,967.89,ppm
2025-09-23 18:20:00,ppfd,263.45,μmol/m²/s
2025-09-23 18:20:00,solution_temp,23.11,C
2025-09-23 18:20:00,ec,1.51,mS/cm
2025-09-23 18:20:00,ph,5.62,
2025-09-23 18:30:00,air_temp,20.14,C
2025-09-23 18:30:00,humidity,78.43,%
2025-09-23 18:30:00,co2,1060.36,ppm
2025-09-23 18:30:00,ppfd,417.21,μmol/m²/s
2025-09-23 18:30:00,solution_temp,18.25,C
2025-09-23 18:30:00,ec,1.21,mS/cm
2025-09-23 18:30:00,ph,5.77,
2025-09-23 18:40:00,air_temp,24.04,C
2025-09-23 18:40:00,humidity,71.57,%
2025-09-23 18:40:00,co2,789.26,ppm
2025-09-23 18:40:00,ppfd,209.98,μmol/m²/s
2025-09-23 18:40:00,solution_temp,20.49,C
2025-09-23 18:40:00,ec,1.47,mS/cm
2025-09-23 18:40:00,ph,6.26,
2025-09-23 18:50:00,air_temp,22.96,C
2025-09-23 18:50:00,humidity,76.84,%
2025-09-23 18:50:00,co2,1287.85,ppm
2025-09-23 18:50:00,ppfd,395.38,μmol/m²/s
2025-09-23 18:50:00,solution_temp,17.28,C
2025-09-23 18:50:00,ec,1.18,mS/cm
2025-09-23 18:50:00,ph,5.64,
2025-09-23 19:00:00,air_temp,22.59,C
2025-09-23 19:00:00,humidity,68.56,%
2025-09-23 19:00:00,co2,1192.55,ppm
2025-09-23 19:00:00,ppfd,402.15,μmol/m²/s
2025-09-23 19:00:00,solution_temp,22.19,C
2025-09-23 19:00:00,ec,1.45,mS/cm
2025-09-23 19:00:00,ph,6.46,
2025-09-23 19:10:00,air_temp,17.69,C
2025-09-23 19:10:00,humidity,66.83,%
2025-09-23 19:10:00,co2,942.99,ppm
2025-09-23 19:10:00,ppfd,286.95,μmol/m²/s
2025-09-23 19:10:00,solution_temp,16.9,C
2025-09-23 19:10:00,ec,1.41,mS/cm
2025-09-23 19:10:00,ph,6.47,
2025-09-23 19:20:00,air_temp,22.01,C
2025-09-23 19:20:00,humidity,66.9,%
2025-09-23 19:20:00,co2,1214.86,ppm
2025-09-23 19:20:00,ppfd,336.34,μmol/m²/s
2025-09-23 19:20:00,solution_temp,18.44,C
2025-09-23 19:20:00,ec,1.83,mS/cm
2025-09-23 19:20:00,ph,5.81,
2025-09-23 19:30:00,air_temp,20.9,C
2025-09-23 19:30:00,humidity,62.0,%
2025-09-23 19:30:00,co2,1275.63,ppm
2025-09-23 19:30:00,ppfd,295.46,μmol/m²/s
2025-09-23 19:30:00,solution_temp,21.72,C
2025-09-23 19:30:00,ec,1.11,mS/cm
2025-09-23 19:30:00,ph,6.39,
2025-09-23 19:40:00,air_temp,21.54,C
2025-09-23 19:40:00,humidity,55.11,%
2025-09-23 19:40:00,co2,1246.05,ppm
2025-09-23 19:40:00,ppfd,256.09,μmol/m²/s
2025-09-23 19:40:00,solution_temp,18.24,C
2025-09-23 19:40:00,ec,1.95,mS/cm
2025-09-23 19:40:00,ph,6.61,
2025-09-23 19:50:00,air_temp,20.31,C
2025-09-23 19:50:00,humidity,79.2,%
2025-09-23 19:50:00,co2,1316.66,ppm
2025-09-23 19:50:00,ppfd,237.86,μmol/m²/s
2025-09-23 19:50:00,solution_temp,21.17,C
2025-09-23 19:50:00,ec,1.69,mS/cm
2025-09-23 19:50:00,ph,5.29,
2025-09-23 20:00:00,air_temp,22.58,C
2025-09-23 20:00:00,humidity,74.12,%
2025-09-23 20:00:00,co2,1006.06,ppm
2025-09-23 20:00:00,ppfd,316.17,μmol/m²/s
2025-09-23 20:00:00,solution_temp,24.14,C
2025-09-23 20:00:00,ec,1.21,mS/cm
2025-09-23 20:00:00,ph,6.46,
2025-09-23 20:10:00,air_temp,21.64,C
2025-09-23 20:10:00,humidity,82.93,%
2025-09-23 20:10:00,co2,869.89,ppm
2025-09-23 20:10:00,ppfd,241.83,μmol/m²/s
2025-09-23 20:10:00,solution_temp,21.55,C
2025-09-23 20:10:00,ec,1.51,mS/cm
2025-09-23 20:10:00,ph,6.61,
2025-09-23 20:20:00,air_temp,19.55,C
2025-09-23 20:20:00,humidity,82.5,%
2025-09-23 20:20:00,co2,925.68,ppm
2025-09-23 20:20:00,ppfd,262.24,μmol/m²/s
2025-09-23 20:20:00,solution_temp,18.63,C
2025-09-23 20:20:00,ec,1.86,mS/cm
2025-09-23 20:20:00,ph,6.11,
2025-09-23 20:30:00,air_temp,21.45,C
2025-09-23 20:30:00,humidity,62.96,%
2025-09-23 20:30:00,co2,1050.27,ppm
2025-09-23 20:30:00,ppfd,296.99,μmol/m²/s
2025-09-23 20:30:00,solution_temp,16.69,C
2025-09-23 20:30:00,ec,1.84,mS/cm
2025-09-23 20:30:00,ph,6.8,
2025-09-23 20:40:00,air_temp,23.3,C
2025-09-23 20:40:00,humidity,54.04,%
2025-09-23 20:40:00,co2,1232.89,ppm
2025-09-23 20:40:00,ppfd,374.34,μmol/m²/s
2025-09-23 20:40:00,solution_temp,20.51,C
2025-09-23 20:40:00,ec,1.98,mS/cm
2025-09-23 20:40:00,ph,6.1,
2025-09-23 20:50:00,air_temp,23.47,C
2025-09-23 20:50:00,humidity,64.59,%
2025-09-23 20:50:00,co2,817.91,ppm
2025-09-23 20:50:00,ppfd,428.72,μmol/m²/s
2025-09-23 20:50:00,solution_temp,16.25,C
2025-09-23 20:50:00,ec,1.81,mS/cm
2025-09-23 20:50:00,ph,5.82,
2025-09-23 21:00:00,air_temp,21.58,C
2025-09-23 21:00:00,humidity,54.19,%
2025-09-23 21:00:00,co2,786.73,ppm
2025-09-23 21:00:00,ppfd,228.34,μmol/m²/s
2025-09-23 21:00:00,solution_temp,22.1,C
2025-09-23 21:00:00,ec,1.79,mS/cm
2025-09-23 21:00:00,ph,6.65,
2025-09-23 21:10:00,air_temp,23.86,C
2025-09-23 21:10:00,humidity,79.7,%
2025-09-23 21:10:00,co2,983.15,ppm
2025-09-23 21:10:00,ppfd,261.82,μmol/m²/s
2025-09-23 21:10:00,solution_temp,18.39,C
2025-09-23 21:10:00,ec,1.88,mS/cm
2025-09-23 21:10:00,ph,6.42,
2025-09-23 21:20:00,air_temp,23.8,C
2025-09-23 21:20:00,humidity,76.88,%
2025-09-23 21:20:00,co2,995.19,ppm
2025-09-23 21:20:00,ppfd,194.48,μmol/m²/s
2025-09-23 21:20:00,solution_temp,24.13,C
2025-09-23 21:20:00,ec,1.89,mS/cm
2025-09-23 21:20:00,ph,6.51,
2025-09-23 21:30:00,air_temp,18.85,C
2025-09-23 21:30:00,humidity,59.4,%
2025-09-23 21:30:00,co2,1019.24,ppm
2025-09-23 21:30:00,ppfd,382.79,μmol/m²/s
2025-09-23 21:30:00,solution_temp,22.4,C
2025-09-23 21:30:00,ec,1.67,mS/cm
2025-09-23 21:30:00,ph,6.77,
2025-09-23 21:40:00,air_temp,16.98,C
2025-09-23 21:40:00,humidity,81.81,%
2025-09-23 21:40:00,co2,1042.2,ppm
2025-09-23 21:40:00,ppfd,278.82,μmol/m²/s
2025-09-23 21:40:00,solution_temp,18.92,C
2025-09-23 21:40:00,ec,1.29,mS/cm
2025-09-23 21:40:00,ph,6.01,
2025-09-23 21:50:00,air_temp,23.92,C
2025-09-23 21:50:00,humidity,84.24,%
2025-09-23 21:50:00,co2,1028.96,ppm
2025-09-23 21:50:00,ppfd,343.18,μmol/m²/s
2025-09-23 21:50:00,solution_temp,17.37,C
2025-09-23 21:50:00,ec,1.58,mS/cm
2025-09-23 21:50:00,ph,6.63,
2025-09-23 22:00:00,air_temp,16.94,C
2025-09-23 22:00:00,humidity,85.05,%
2025-09-23 22:00:00,co2,793.8,ppm
2025-09-23 22:00:00,ppfd,424.34,μmol/m²/s
2025-09-23 22:00:00,solution_temp,21.24,C
2025-09-23 22:00:00,ec,1.14,mS/cm
2025-09-23 22:00:00,ph,5.26,
2025-09-23 22:10:00,air_temp,18.53,C
2025-09-23 22:10:00,humidity,86.99,%
2025-09-23 22:10:00,co2,1152.24,ppm
2025-09-23 22:10:00,ppfd,363.53,μmol/m²/s
2025-09-23 22:10:00,solution_temp,20.4,C
2025-09-23 22:10:00,ec,1.38,mS/cm
2025-09-23 22:10:00,ph,5.62,
2025-09-23 22:20:00,air_temp,17.14,C
2025-09-23 22:20:00,humidity,66.69,%
2025-09-23 22:20:00,co2,874.81,ppm
2025-09-23 22:20:00,ppfd,322.0,μmol/m²/s
2025-09-23 22:20:00,solution_temp,16.2,C
2025-09-23 22:20:00,ec,1.7,mS/cm
2025-09-23 22:20:00,ph,5.98,
2025-09-23 22:30:00,air_temp,22.7,C
2025-09-23 22:30:00,humidity,57.9,%
2025-09-23 22:30:00,co2,1305.24,ppm
2025-09-23 22:30:00,ppfd,352.14,μmol/m²/s
2025-09-23 22:30:00,solution_temp,18.29,C
2025-09-23 22:30:00,ec,1.76,mS/cm
2025-09-23 22:30:00,ph,5.73,
2025-09-23 22:40:00,air_temp,20.7,C
2025-09-23 22:40:00,humidity,75.92,%
2025-09-23 22:40:00,co2,1304.46,ppm
2025-09-23 22:40:00,ppfd,433.59,μmol/m²/s
2025-09-23 22:40:00,solution_temp,22.34,C
2025-09-23 22:40:00,ec,1.54,mS/cm
2025-09-23 22:40:00,ph,5.34,
2025-09-23 22:50:00,air_temp,23.79,C
2025-09-23 22:50:00,humidity,71.18,%
2025-09-23 22:50:00,co2,1229.22,ppm
2025-09-23 22:50:00,ppfd,351.31,μmol/m²/s
2025-09-23 22:50:00,solution_temp,23.7,C
2025-09-23 22:50:00,ec,1.52,mS/cm
2025-09-23 22:50:00,ph,5.49,
2025-09-23 23:00:00,air_temp,19.63,C
2025-09-23 23:00:00,humidity,73.62,%
2025-09-23 23:00:00,co2,876.1,ppm
2025-09-23 23:00:00,ppfd,180.73,μmol/m²/s
2025-09-23 23:00:00,solution_temp,22.15,C
2025-09-23 23:00:00,ec,1.91,mS/cm
2025-09-23 23:00:00,ph,6.47,
2025-09-23 23:10:00,air_temp,20.31,C
2025-09-23 23:10:00,humidity,62.66,%
2025-09-23 23:10:00,co2,761.63,ppm
2025-09-23 23:10:00,ppfd,199.41,μmol/m²/s
2025-09-23 23:10:00,solution_temp,17.41,C
2025-09-23 23:10:00,ec,1.73,mS/cm
2025-09-23 23:10:00,ph,5.69,
2025-09-23 23:20:00,air_temp,19.03,C
2025-09-23 23:20:00,humidity,85.2,%
2025-09-23 23:20:00,co2,1012.63,ppm
2025-09-23 23:20:00,ppfd,267.73,μmol/m²/s
2025-09-23 23:20:00,solution_temp,19.87,C
2025-09-23 23:20:00,ec,1.42,mS/cm
2025-09-23 23:20:00,ph,5.7,
2025-09-23 23:30:00,air_temp,24.16,C
2025-09-23 23:30:00,humidity,72.23,%
2025-09-23 23:30:00,co2,1246.88,ppm
2025-09-23 23:30:00,ppfd,411.77,μmol/m²/s
2025-09-23 23:30:00,solution_temp,21.29,C
2025-09-23 23:30:00,ec,1.59,mS/cm
2025-09-23 23:30:00,ph,5.6,
2025-09-23 23:40:00,air_temp,22.6,C
2025-09-23 23:40:00,humidity,72.81,%
2025-09-23 23:40:00,co2,1289.96,ppm
2025-09-23 23:40:00,ppfd,305.69,μmol/m²/s
2025-09-23 23:40:00,solution_temp,20.87,C
2025-09-23 23:40:00,ec,1.51,mS/cm
2025-09-23 23:40:00,ph,5.75,
2025-09-23 23:50:00,air_temp,16.76,C
2025-09-23 23:50:00,humidity,55.09,%
2025-09-23 23:50:00,co2,910.05,ppm
2025-09-23 23:50:00,ppfd,268.92,μmol/m²/s
2025-09-23 23:50:00,solution_temp,20.18,C
2025-09-23 23:50:00,ec,1.58,mS/cm
2025-09-23 23:50:00,ph,6.78,
2025-09-24 00:00:00,air_temp,24.04,C
2025-09-24 00:00:00,humidity,58.21,%
2025-09-24 00:00:00,co2,921.15,ppm
2025-09-24 00:00:00,ppfd,326.43,μmol/m²/s
2025-09-24 00:00:00,solution_temp,18.97,C
2025-09-24 00:00:00,ec,1.35,mS/cm
2025-09-24 00:00:00,ph,5.81,
2025-09-24 00:10:00,air_temp,16.6,C
2025-09-24 00:10:00,humidity,80.66,%
2025-09-24 00:10:00,co2,1144.87,ppm
2025-09-24 00:10:00,ppfd,279.94,μmol/m²/s
2025-09-24 00:10:00,solution_temp,16.93,C
2025-09-24 00:10:00,ec,1.11,mS/cm
2025-09-24 00:10:00,ph,5.9,
2025-09-24 00:20:00,air_temp,16.88,C
2025-09-24 00:20:00,humidity,63.42,%
2025-09-24 00:20:00,co2,1147.73,ppm
2025-09-24 00:20:00,ppfd,414.17,μmol/m²/s
2025-09-24 00:20:00,solution_temp,23.5,C
2025-09-24 00:20:00,ec,1.36,mS/cm
2025-09-24 00:20:00,ph,5.48,
2025-09-24 00:30:00,air_temp,21.67,C
2025-09-24 00:30:00,humidity,69.94,%
2025-09-24 00:30:00,co2,858.79,ppm
2025-09-24 00:30:00,ppfd,186.8,μmol/m²/s
2025-09-24 00:30:00,solution_temp,18.86,C
2025-09-24 00:30:00,ec,1.38,mS/cm
2025-09-24 00:30:00,ph,6.28,
2025-09-24 00:40:00,air_temp,17.47,C
